"model","design","term","estimate","std.error","statistic","p.value"
5,"SRS","DMDEDUC29-11th Grade",-44.3593468226126,21.3151269064174,-2.08112046516867,0.0375319923399965
5,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-17.1572074448343,13.3842363132551,-1.28189663147554,0.200008233475593
5,"SRS","DMDEDUC2Some College or AA Degree",6.59788525142963,11.751868360509,0.561432875950276,0.574556498815807
1,"ETS (PC1*)","(Intercept)",47.741829364372,4.12799960990956,11.5653667335056,1.51021735251962e-26
1,"ETS (PC1*)","X1",-0.00197503842403324,0.00222500545007795,-0.887655544378126,0.376657444553032
1,"ETS (PC1*)","RIAGENDRFemale",11.6099063429041,1.4890353666217,7.79693122349706,1.05910005135867e-14
1,"ETS (PC1*)","RIDAGEYR",0.715085654584831,0.0438772898199158,16.2973979824126,1.63818261854886e-56
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.9810315669307,2.98157668290982,-5.02453337953739,5.42830997979657e-07
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-11.337489395841,2.49391880028792,-4.54605394310839,5.76779718847991e-06
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-19.5581089047826,2.4590386878384,-7.95355884456418,2.88371040784836e-15
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-7.21059030584679,2.45860158283045,-2.93280145762603,0.00339398590664007
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-7.79404464410227,3.90394735781208,-1.99645229039931,0.0460001290114206
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.4456997881545,3.08117957769187,-5.01291774747026,5.75884145693761e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.7490838463028,1.96833664028721,-3.93686917557563,8.51244789077543e-05
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.78636327556822,1.70592941163584,-1.63334031089618,0.102532199492701
2,"ETS (PC1*)","(Intercept)",73.312275291759,1.05646709921468,69.3938082371476,0
2,"ETS (PC1*)","X2",-2.91724713756552e-05,0.0021790789824701,-0.0133875236328455,0.989337389997409
2,"ETS (PC1*)","RIAGENDRFemale",3.18996905291406,0.498384590595062,6.40061734072737,1.8690690723408e-10
2,"ETS (PC1*)","RIDAGEYR",-0.121192855023949,0.0150886284501684,-8.03206569929133,1.49722649471078e-15
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.72055514349854,1.04155825084488,-2.61200479309889,0.00905862339191621
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.5139956358281,0.867078286869348,0.592790343861475,0.553380990862704
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-0.84577663744623,0.862424289904751,-0.980696679519126,0.326851686164099
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.7051284401323,0.840357423082838,0.839081586910422,0.401508082153235
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.30437111558585,1.35876505594483,0.959968104772052,0.337169164303708
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.22882759882269,1.075142902817,3.00316133823958,0.00269982278707452
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.58913042827648,0.672813350688399,3.84821499993626,0.000122127970169038
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.67259700844287,0.606517522922418,4.40646297499427,1.10024575477815e-05
3,"ETS (PC1*)","(Intercept)",47.4208130848433,1.55110442201139,30.5722892746,7.31396082169729e-128
3,"ETS (PC1*)","X3",-0.0148363214502043,0.0258179052723279,-0.574652408617603,0.566386884469434
3,"ETS (PC1*)","RIAGENDRFemale",8.68954038462068,0.601764470225104,14.4401020907236,3.56373885525427e-45
3,"ETS (PC1*)","RIDAGEYR",0.107417864615888,0.0182365760684401,5.8902430046495,4.43702248216777e-09
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.71175993496938,1.23195018957055,-3.01291396875654,0.00261505850024249
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-2.25501795743215,1.02956318246895,-2.19026670322893,0.0286080745689516
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.62556017454186,1.00583492850699,2.61032909091665,0.00910405359681496
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.222197402978954,0.997034668404765,-0.222858251593664,0.823665071797645
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.49606389531779,1.61162917601034,-4.03074354325048,5.73582118004718e-05
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-4.95597097823097,1.27480647713234,-3.88762613552087,0.000104012338261481
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.49672180247549,0.797229424653314,-4.38609225192119,1.20459225066895e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.25118465633711,0.704151278987639,-4.61716786343319,4.09870424473708e-06
4,"ETS (PC1*)","(Intercept)",13.4889304266814,1.80122293180859,7.48876232279437,9.94804757230852e-14
4,"ETS (PC1*)","X4",-0.00346105919126944,0.0255499935815903,-0.135462233296343,0.892373180065605
4,"ETS (PC1*)","RIAGENDRFemale",-2.4414177949973,0.87733358284952,-2.78277025150199,0.00543387957527526
4,"ETS (PC1*)","RIDAGEYR",-0.00670694089062272,0.0263899800490484,-0.254147251273294,0.799403885910436
4,"ETS (PC1*)","RIDRETH1Mexican American",3.52312050101697,1.81641044214337,1.93960594988635,0.052546272463816
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.26023722196549,1.48995571122504,2.18814371286575,0.0287567698064499
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.425167683494756,1.46706538508343,0.289808271545156,0.771988270650912
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.896299604662264,1.47401077700361,-0.608068555973703,0.543200376764965
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.35798827441709,2.37592068158788,0.571562967122925,0.567672229388527
4,"ETS (PC1*)","DMDEDUC29-11th Grade",2.9476124217993,1.88376147123589,1.56474822678343,0.117775531090957
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",3.13362962065597,1.17787150186549,2.66041721502982,0.00785706532796313
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.23308932847068,1.03835518684823,2.15060256524445,0.0316084440599105
5,"ETS (PC1*)","(Intercept)",401.126551109384,25.5808764055642,15.6807196418858,2.66909838431089e-46
5,"ETS (PC1*)","X5",-0.088662741866613,0.0563358897509066,-1.5738234056237,0.118022049995525
5,"ETS (PC1*)","RIAGENDRFemale",22.2171629320653,10.0839328048815,2.20322401606149,0.0276955482757619
5,"ETS (PC1*)","RIDAGEYR",3.42967162213424,0.297058093157523,11.5454576095847,5.06347650477898e-30
5,"ETS (PC1*)","RIDRETH1Mexican American",-44.7901239661258,20.5113583658184,-2.18367419491667,0.0290868245249795
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-64.0003675563828,16.6693155681855,-3.83941183995171,0.000126584258110595
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-103.906202110203,16.4660828537732,-6.31031697295227,3.31799565944669e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-51.939724181298,16.7436644401981,-3.10205238326453,0.00194562084048898
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-23.4785773527725,26.8544371765189,-0.87429042725579,0.38205089695401
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-50.1588903295513,21.3871650592542,-2.34527999342519,0.0190984896110137
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-21.7848082886456,13.5148188985544,-1.61192010430682,0.107125193291936
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",1.81928479919652,12.0035573306692,0.151562136879892,0.879546809636411
1,"ETS (PC1*)","(Intercept)",47.775032904911,3.89894944894996,12.2533091363309,2.03552671451292e-30
1,"ETS (PC1*)","X1",-0.00203052315491325,0.00198722793143533,-1.02178674262426,0.308724659553269
1,"ETS (PC1*)","RIAGENDRFemale",11.6041972188136,1.47000968716285,7.8939596930208,4.75160379833013e-15
1,"ETS (PC1*)","RIDAGEYR",0.715232016944734,0.0437450774902455,16.349999999525,6.7392004210791e-57
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.9946260894011,2.98239907619323,-5.02770612058412,5.33995379401e-07
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-11.3497895933951,2.48469978884702,-4.56787159734165,5.19645600113877e-06
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-19.5241778425249,2.44397027679663,-7.98871329487513,2.15444349520532e-15
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-7.21894436418058,2.4398350514072,-2.95878377516422,0.00312022329581804
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-7.80543219559674,3.89453452251488,-2.00420156772841,0.045162473263442
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.4350105293298,3.08088605688018,-5.0099257954901,5.8479081060491e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.74231359845867,1.9585646845797,-3.95305483623591,7.95325793000923e-05
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.7466886351757,1.70273167732324,-1.61310714527471,0.106855545944104
2,"ETS (PC1*)","(Intercept)",73.3075170260126,1.05192479281075,69.6889335882412,0
2,"ETS (PC1*)","X2",-3.5515068557097e-05,0.00205785553062008,-0.0172582905012751,0.986251933555186
2,"ETS (PC1*)","RIAGENDRFemale",3.18804496953495,0.497315977437061,6.41050180202268,1.75091738458838e-10
2,"ETS (PC1*)","RIDAGEYR",-0.121014649812029,0.0150676629682694,-8.03141469694874,1.50286806034165e-15
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.71474362469718,1.04089253999854,-2.60809211362105,0.00916233297137045
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.513794090481996,0.866296119018286,0.593092915000292,0.553178003909938
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-0.841536174428889,0.857131219577513,-0.981805533630765,0.326301094496241
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.69845386221288,0.841056988182779,0.830447724739778,0.406369361657633
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.29602077526341,1.35839088270684,0.95408530178063,0.34013769593752
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.22698858679758,1.07528298730763,3.00105983716672,0.0027184571964934
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.58749989067979,0.672996712606997,3.84474372936616,0.000123859254704997
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.66513965121931,0.605371614589521,4.4024853280021,1.1197695068542e-05
3,"ETS (PC1*)","(Intercept)",47.3920980655153,1.56782456165617,30.2279344414994,7.6869518702555e-123
3,"ETS (PC1*)","X3",-0.0139013679678835,0.0261498581203385,-0.531603953792449,0.595806602025968
3,"ETS (PC1*)","RIAGENDRFemale",8.69325474485506,0.601892412182601,14.443203750204,3.38666062521173e-45
3,"ETS (PC1*)","RIDAGEYR",0.107352136901307,0.0183107579701007,5.86279044682914,5.23853308454389e-09
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.71435221502002,1.23308418565937,-3.01224543970112,0.00262084046202316
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-2.23542379117662,1.02775823089935,-2.17504829829531,0.0297305459018415
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.62485995287813,1.00867542486158,2.60228403327893,0.00932032683425298
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.214478388331066,0.996749268065893,-0.215177873917322,0.829647183158747
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.48631344674085,1.61103542501997,-4.0261767966154,5.84749725474177e-05
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-4.95522699063797,1.27472556808686,-3.88728924459787,0.000104154897419629
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.48752959456071,0.797046850100434,-4.37556411410603,1.26372902396799e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.24501051015959,0.705130659249008,-4.60199888856862,4.40658335397806e-06
4,"ETS (PC1*)","(Intercept)",13.5281102708418,1.79954294605227,7.5175256586785,8.01969746904404e-14
4,"ETS (PC1*)","X4",-0.00616859659367694,0.0258148893850512,-0.238954988404832,0.811376147698759
4,"ETS (PC1*)","RIAGENDRFemale",-2.46009139197384,0.876703952234458,-2.80606855450326,0.00505752406724001
4,"ETS (PC1*)","RIDAGEYR",-0.00689195999184251,0.0263888539367878,-0.261169356136178,0.793984631117883
4,"ETS (PC1*)","RIDRETH1Mexican American",3.5050425927211,1.81565614394927,1.93045506132962,0.0536697494827287
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.25102262295466,1.49027572317276,2.18149069491202,0.0292454987648377
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.430533586368862,1.4668812372651,0.293502688173694,0.769163643681971
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.906100777188006,1.47379010846839,-0.61480991898477,0.538739399762474
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.36371868137354,2.37608333116402,0.573935544889101,0.56606583284211
4,"ETS (PC1*)","DMDEDUC29-11th Grade",2.97002165405825,1.88504667055133,1.57556929515681,0.115258787342347
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",3.13553363176562,1.17768341706111,2.66245884619,0.00780967531977648
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.23243523472439,1.03780682259819,2.15110865154597,0.0315683514861884
5,"ETS (PC1*)","(Intercept)",402.397960282935,27.0656998771266,14.8674507627643,4.43452562749998e-40
5,"ETS (PC1*)","X5",-0.0933749905391293,0.0630838948260567,-1.48017161585529,0.141791046523825
5,"ETS (PC1*)","RIAGENDRFemale",21.963938317936,10.2099127571709,2.15123663054904,0.0315945697396257
5,"ETS (PC1*)","RIDAGEYR",3.42801988546192,0.297342198749977,11.5288711117133,6.13552749143197e-30
5,"ETS (PC1*)","RIDRETH1Mexican American",-44.6053867813563,20.5332125216263,-2.17235304677124,0.0299313037086431
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-63.8413918657692,16.662340096571,-3.8314781414711,0.000130710723616992
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-103.648332003341,16.4600757769942,-6.29695351392049,3.61152256701727e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-51.9343957085874,16.7497834938993,-3.10060101538048,0.00195528015575076
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-23.399307286128,26.8125852835407,-0.872698661418973,0.382917606218552
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-50.3763230434258,21.4928174560897,-2.34386781287961,0.0191732082129506
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-22.1104301234639,13.6049594032394,-1.62517428153437,0.104278220360618
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",1.73101405252348,12.1208632391336,0.142812769880506,0.886452853543211
1,"SRS","(Intercept)",47.8094138696012,3.8144576795947,12.5337381838985,1.01408740598206e-31
1,"SRS","X1",-0.00230441522712883,0.00216083893753787,-1.06644469751853,0.288358887452499
1,"SRS","RIAGENDRFemale",11.5687231750058,1.47148301225593,7.86194816973782,6.14783380239927e-15
1,"SRS","RIDAGEYR",0.717726357543279,0.0433126195184952,16.5708369875158,2.10050459383051e-58
1,"SRS","RIDRETH1Mexican American",-14.9259651330021,2.97383754108529,-5.01909230978195,5.57993722858093e-07
1,"SRS","RIDRETH1Other Hispanic",-11.1394759580827,2.44722652202289,-4.55187775133897,5.59032968693041e-06
1,"SRS","RIDRETH1Non-Hispanic Black",-19.4149570025961,2.42120857574174,-8.01870487206924,1.68009746057535e-15
1,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-6.95579220051654,2.41209546216381,-2.88371348050908,0.00396584863493609
1,"SRS","DMDEDUC2< 9th Grade",-8.09355731246901,3.92178680251703,-2.06374229911593,0.0391531454318079
1,"SRS","DMDEDUC29-11th Grade",-15.4712263094313,3.0879096488958,-5.0102587408811,5.84050950725059e-07
1,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-7.53037159798508,1.92766622812083,-3.90647067844624,9.62867274208049e-05
1,"SRS","DMDEDUC2Some College or AA Degree",-2.70178649863295,1.69838461928223,-1.59079778982854,0.11178881201925
2,"SRS","(Intercept)",73.1271108337942,1.05819814954366,69.1053096864038,0
2,"SRS","X2",0.00101679179992191,0.00203145502851795,0.500523903137401,0.617319216173175
2,"SRS","RIAGENDRFemale",3.2291672600548,0.497643165221076,6.48892115019857,1.05310574971869e-10
2,"SRS","RIDAGEYR",-0.121491005791832,0.015074757495136,-8.05923450715752,1.20528826871289e-15
2,"SRS","RIDRETH1Mexican American",-2.64057050086639,1.04936351592245,-2.51635440035779,0.0119245613552533
2,"SRS","RIDRETH1Other Hispanic",0.613036369662709,0.868704320906803,0.705690480534029,0.48045335256218
2,"SRS","RIDRETH1Non-Hispanic Black",-0.712827210202321,0.876342512883983,-0.813411650949645,0.416074569012041
2,"SRS","RIDRETH1Other Race (Including Multi-Racial)",0.760592800006622,0.849682301520748,0.895149632568932,0.37079970779537
2,"SRS","DMDEDUC2< 9th Grade",1.30053002583872,1.35878886703048,0.957124434409678,0.338602069337719
2,"SRS","DMDEDUC29-11th Grade",3.21182935305471,1.07674027997729,2.98291929147709,0.00288429836923034
2,"SRS","DMDEDUC2High School Grad/GED or Equivalent",2.57132260421857,0.673363589214517,3.81862435897081,0.000137647628659031
2,"SRS","DMDEDUC2Some College or AA Degree",2.63885687188632,0.596262724760858,4.42566131053166,1.00533793795033e-05
3,"SRS","(Intercept)",47.064217399899,1.56119675577726,30.146243403169,5.37649715578165e-126
3,"SRS","X3",-0.00525476499997619,0.0256192530359235,-0.205110000381663,0.837752272990125
3,"SRS","RIAGENDRFemale",8.73153909048327,0.613999663061764,14.2207555081426,8.98799457815974e-44
3,"SRS","RIDAGEYR",0.108691740496036,0.0182285407556326,5.96272306999947,2.87226862469806e-09
3,"SRS","RIDRETH1Mexican American",-3.68639003112759,1.24082133224122,-2.97092734895933,0.0029994539771704
3,"SRS","RIDRETH1Other Hispanic",-2.16776594939003,1.02844549272638,-2.10780830362078,0.0351578492212523
3,"SRS","RIDRETH1Non-Hispanic Black",2.69448933171543,1.00014522411798,2.69409808369748,0.00710830476382056
3,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-0.19411952546375,0.996863900070431,-0.194730218889494,0.845620867294567
3,"SRS","DMDEDUC2< 9th Grade",-6.45896572890746,1.60920110041337,-4.01377163317144,6.16099105548661e-05
3,"SRS","DMDEDUC29-11th Grade",-4.97797434786406,1.27583572539387,-3.90173613168521,9.81694353900589e-05
3,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-3.48476542556114,0.799006294402752,-4.36137418437481,1.34800448522274e-05
3,"SRS","DMDEDUC2Some College or AA Degree",-3.26391134864932,0.706744001591773,-4.61823707211966,4.07904680292121e-06
4,"SRS","(Intercept)",14.7916319008179,1.9237859588273,7.68881373364143,3.14889674556758e-14
4,"SRS","X4",-0.084484226818803,0.0479003149733464,-1.76375096626845,0.0818799365213128
4,"SRS","RIAGENDRFemale",-2.83620764253983,0.89456072115218,-3.17050321512757,0.00154669403885968
4,"SRS","RIDAGEYR",-0.0132696986488252,0.0269342553935009,-0.492669964510216,0.622298176447511
4,"SRS","RIDRETH1Mexican American",3.02353775483394,1.84439975055452,1.63930718052033,0.101295849516731
4,"SRS","RIDRETH1Other Hispanic",2.8627512091769,1.50505282602455,1.90209350773326,0.0572895214558706
4,"SRS","RIDRETH1Non-Hispanic Black",0.000137179509079025,1.48803013234394,9.21886634532996e-05,0.99992645251441
4,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-1.274091864661,1.49933550895114,-0.84977101993155,0.395548336247487
4,"SRS","DMDEDUC2< 9th Grade",1.07862400313543,2.38531642719008,0.452193256559279,0.651172427534265
4,"SRS","DMDEDUC29-11th Grade",3.32095830978525,1.90195676874514,1.74607455035707,0.0809361302442623
4,"SRS","DMDEDUC2High School Grad/GED or Equivalent",3.09799448612742,1.18593287387797,2.61228485554756,0.0090539054118137
4,"SRS","DMDEDUC2Some College or AA Degree",2.26365222148135,1.04704724435285,2.16193895136074,0.0307286169793752
5,"SRS","(Intercept)",388.542971831099,26.0252438923448,14.9294651546143,1.88035547896833e-42
5,"SRS","X5",-0.0418219214023393,0.0561046763319416,-0.745426658464281,0.45743852906514
5,"SRS","RIAGENDRFemale",24.5886778671188,10.0209622881233,2.45372421930587,0.0142211100661064
5,"SRS","RIDAGEYR",3.4317954246255,0.297778240648791,11.5246682133268,6.31452758982037e-30
